source,target,haplotype_count,path_support_fraction,source_transition_agreement,consistency_score
n5133,n7401,4,1.0,1.0,1.0
n5134,n7599,4,1.0,1.0,1.0
n5135,n7605,4,1.0,1.0,1.0
n5136,n20624,4,1.0,1.0,1.0
n5137,n17551,3,0.75,1.0,0.875
n5138,n8293,4,1.0,1.0,1.0
n5139,n17568,4,1.0,1.0,1.0
n514,n1533,4,1.0,1.0,1.0
n5140,n8395,3,0.75,1.0,0.875
n5141,n8779,4,1.0,1.0,1.0
n5142,n9391,4,1.0,1.0,1.0
n5143,n17647,4,1.0,1.0,1.0
n5144,n9952,3,0.75,1.0,0.875
n5145,n20670,4,1.0,1.0,1.0
n5146,n20676,4,1.0,1.0,1.0
n5147,n10359,4,1.0,1.0,1.0
n5148,n10486,4,1.0,1.0,1.0
n5149,n8447,4,1.0,1.0,1.0
n515,n1538,4,1.0,1.0,1.0
n5150,n8476,3,0.75,1.0,0.875
n5151,n8684,4,1.0,1.0,1.0
n5152,n16217,4,1.0,1.0,1.0
n5152,n20707,4,1.0,1.0,1.0
n5153,n8840,4,1.0,1.0,1.0
n5154,n17823,4,1.0,1.0,1.0
n5155,n17824,4,1.0,1.0,1.0
n5156,n17826,4,1.0,1.0,1.0
n5157,n17829,4,1.0,1.0,1.0
n5158,n20712,4,1.0,1.0,1.0
n5159,n20717,4,1.0,1.0,1.0
n516,n6320,4,1.0,1.0,1.0
n5160,n20721,4,1.0,1.0,1.0
n5161,n17890,4,1.0,1.0,1.0
n5162,n20726,4,1.0,1.0,1.0
n5163,n17266,4,1.0,1.0,1.0
n5164,n9577,3,0.75,1.0,0.875
n5165,n9942,4,1.0,1.0,1.0
n5166,n19858,3,0.75,1.0,0.875
n5167,n18143,4,1.0,1.0,1.0
n5168,n10075,4,1.0,1.0,1.0
n5169,n20328,4,1.0,1.0,1.0
n517,n6638,4,1.0,1.0,1.0
n5170,n20820,4,1.0,1.0,1.0
n5171,n18205,4,1.0,1.0,1.0
n5172,n21412,4,1.0,1.0,1.0
n5173,n18274,4,1.0,1.0,1.0
n5174,n10482,4,1.0,1.0,1.0
n5175,n20840,4,1.0,1.0,1.0
n5176,n466,4,1.0,1.0,1.0
n5177,n18343,4,1.0,1.0,1.0
n5178,n10644,4,1.0,1.0,1.0
n5179,n20863,4,1.0,1.0,1.0
n518,n5794,4,1.0,1.0,1.0
n5180,n10822,4,1.0,1.0,1.0
n5181,n20870,4,1.0,1.0,1.0
n5182,n20871,4,1.0,1.0,1.0
n5183,n20880,4,1.0,1.0,1.0
n5184,n11065,4,1.0,1.0,1.0
n5185,n11107,4,1.0,1.0,1.0
n5186,n18489,3,0.75,1.0,0.875
n5187,n11319,4,1.0,1.0,1.0
n5188,n20909,4,1.0,1.0,1.0
n5189,n11426,4,1.0,1.0,1.0
n519,n1869,4,1.0,1.0,1.0
n5190,n11487,4,1.0,1.0,1.0
n5191,n11494,3,0.75,1.0,0.875
n5192,n11518,3,0.75,1.0,0.875
n5193,n18695,4,1.0,1.0,1.0
n5194,n11856,4,1.0,1.0,1.0
n5195,n11874,4,1.0,1.0,1.0
n5196,n5945,4,1.0,1.0,1.0
n5197,n20960,3,0.75,1.0,0.875
n5198,n20962,3,0.75,1.0,0.875
n5199,n18829,3,0.75,1.0,0.875
n52,n140,4,1.0,1.0,1.0
n520,n7432,4,1.0,1.0,1.0
n5200,n6892,4,1.0,1.0,1.0
n5201,n18840,4,1.0,1.0,1.0
n5202,n7114,4,1.0,1.0,1.0
n5203,n18865,4,1.0,1.0,1.0
n5204,n18866,4,1.0,1.0,1.0
n5205,n12340,4,1.0,1.0,1.0
n5205,n18892,4,1.0,1.0,1.0
n5206,n7852,3,0.75,1.0,0.875
n5207,n12453,4,1.0,1.0,1.0
n5208,n8567,4,1.0,1.0,1.0
n5209,n8724,3,0.75,1.0,0.875
n521,n7559,4,1.0,1.0,1.0
n5210,n21001,4,1.0,1.0,1.0
n5211,n19011,4,1.0,1.0,1.0
n5212,n21018,4,1.0,1.0,1.0
n5213,n21041,4,1.0,1.0,1.0
n5214,n11415,4,1.0,1.0,1.0
n5215,n13444,4,1.0,1.0,1.0
n5216,n11761,4,1.0,1.0,1.0
n5217,n11821,4,1.0,1.0,1.0
n5218,n21061,3,0.75,1.0,0.875
n5219,n19289,4,1.0,1.0,1.0
n522,n1567,3,0.75,1.0,0.875
n5220,n12424,3,0.75,1.0,0.875
n5221,n12570,4,1.0,1.0,1.0
n5222,n12845,4,1.0,1.0,1.0
n5223,n13833,4,1.0,1.0,1.0
n5224,n21086,3,0.75,1.0,0.875
n5225,n14054,4,1.0,1.0,1.0
n5226,n21108,4,1.0,1.0,1.0
n5227,n14362,4,1.0,1.0,1.0
n5228,n16124,3,0.75,1.0,0.875
n5229,n21146,4,1.0,1.0,1.0
n523,n5856,4,1.0,1.0,1.0
n5230,n21152,4,1.0,1.0,1.0
n5231,n21158,4,1.0,1.0,1.0
n5232,n14968,4,1.0,1.0,1.0
n5233,n17749,4,1.0,1.0,1.0
n5234,n21170,3,0.75,1.0,0.875
n5235,n21173,4,1.0,1.0,1.0
n5236,n15079,4,1.0,1.0,1.0
n5237,n15262,3,0.75,1.0,0.875
n5238,n19851,3,0.75,1.0,0.875
n5239,n15396,4,1.0,1.0,1.0
n524,n7961,3,0.75,1.0,0.875
n5240,n21197,4,1.0,1.0,1.0
n5241,n15445,3,0.75,1.0,0.875
n5242,n21199,4,1.0,1.0,1.0
n5243,n19596,3,0.75,1.0,0.875
n5244,n19923,4,1.0,1.0,1.0
n5245,n21211,4,1.0,1.0,1.0
n5246,n21214,4,1.0,1.0,1.0
n5247,n19969,4,1.0,1.0,1.0
n5248,n19971,4,1.0,1.0,1.0
n5249,n15671,4,1.0,1.0,1.0
n525,n2051,4,1.0,1.0,1.0
n5250,n21231,4,1.0,1.0,1.0
n5251,n20070,4,1.0,1.0,1.0
n5252,n21459,4,1.0,1.0,1.0
n5253,n21806,4,1.0,1.0,1.0
n5254,n14,4,1.0,1.0,1.0
n5255,n53,4,1.0,1.0,1.0
n5256,n243,4,1.0,1.0,1.0
n5257,n16010,4,1.0,1.0,1.0
n5258,n306,4,1.0,1.0,1.0
n5259,n20126,4,1.0,1.0,1.0
n526,n2075,4,1.0,1.0,1.0
n5260,n21264,4,1.0,1.0,1.0
n5261,n539,4,1.0,1.0,1.0
n5262,n16094,4,1.0,1.0,1.0
n5263,n20159,4,1.0,1.0,1.0
n5264,n1243,4,1.0,1.0,1.0
n5265,n20188,4,1.0,1.0,1.0
n5266,n16207,4,1.0,1.0,1.0
n5267,n20198,4,1.0,1.0,1.0
n5268,n1515,4,1.0,1.0,1.0
n5269,n21289,3,0.75,1.0,0.875
n527,n8313,3,0.75,1.0,0.875
n5270,n21300,4,1.0,1.0,1.0
n5271,n21311,4,1.0,1.0,1.0
n5272,n16475,4,1.0,1.0,1.0
n5273,n16483,4,1.0,1.0,1.0
n5274,n20290,4,1.0,1.0,1.0
n5275,n21324,4,1.0,1.0,1.0
n5276,n21342,4,1.0,1.0,1.0
n5277,n16733,4,1.0,1.0,1.0
n5278,n20381,4,1.0,1.0,1.0
n5279,n21348,4,1.0,1.0,1.0
n528,n5902,4,1.0,1.0,1.0
n5280,n4686,4,1.0,1.0,1.0
n5281,n20401,4,1.0,1.0,1.0
n5282,n21365,4,1.0,1.0,1.0
n5283,n20433,4,1.0,1.0,1.0
n5284,n5371,3,0.75,1.0,0.875
n5285,n20439,3,0.75,1.0,0.875
n5286,n16924,4,1.0,1.0,1.0
n5287,n21372,4,1.0,1.0,1.0
n5287,n5408,4,1.0,1.0,1.0
n5288,n5481,3,0.75,1.0,0.875
n5289,n16950,4,1.0,1.0,1.0
n529,n1589,4,1.0,1.0,1.0
n5290,n5631,4,1.0,1.0,1.0
n5291,n17077,4,1.0,1.0,1.0
n5292,n17087,4,1.0,1.0,1.0
n5293,n21387,4,1.0,1.0,1.0
n5294,n6652,4,1.0,1.0,1.0
n5295,n20534,4,1.0,1.0,1.0
n5296,n6871,4,1.0,1.0,1.0
n5297,n20559,4,1.0,1.0,1.0
n5298,n17364,4,1.0,1.0,1.0
n5299,n21409,4,1.0,1.0,1.0
n5299,n7373,4,1.0,1.0,1.0
n53,n1365,4,1.0,1.0,1.0
n53,n143,4,1.0,1.0,1.0
n53,n450,4,1.0,1.0,1.0
n53,n451,4,1.0,1.0,1.0
n530,n5961,4,1.0,1.0,1.0
n5300,n21411,4,1.0,1.0,1.0
n5301,n20615,4,1.0,1.0,1.0
n5302,n17530,4,1.0,1.0,1.0
n5303,n20641,4,1.0,1.0,1.0
n5304,n17633,4,1.0,1.0,1.0
n5305,n21432,4,1.0,1.0,1.0
n5306,n17639,3,0.75,1.0,0.875
n5307,n8143,4,1.0,1.0,1.0
n5308,n17652,4,1.0,1.0,1.0
n5309,n8343,4,1.0,1.0,1.0
n531,n5974,3,0.75,1.0,0.875
n5310,n20673,4,1.0,1.0,1.0
n5311,n20685,3,0.75,1.0,0.875
n5312,n17809,4,1.0,1.0,1.0
n5313,n21453,3,0.75,1.0,0.875
n5314,n21458,4,1.0,1.0,1.0
n5315,n18074,3,0.75,1.0,0.875
n5316,n9764,3,0.75,1.0,0.875
n5317,n18127,3,0.75,1.0,0.875
n5318,n10023,3,0.75,1.0,0.875
n5319,n21495,4,1.0,1.0,1.0
n532,n9743,4,1.0,1.0,1.0
n5320,n18165,4,1.0,1.0,1.0
n5321,n20818,3,0.75,1.0,0.875
n5322,n18216,4,1.0,1.0,1.0
n5323,n21506,4,1.0,1.0,1.0
n5324,n21525,4,1.0,1.0,1.0
n5325,n21527,4,1.0,1.0,1.0
n5326,n10925,4,1.0,1.0,1.0
n5326,n18436,4,1.0,1.0,1.0
n5327,n21546,3,0.75,1.0,0.875
n5328,n21565,4,1.0,1.0,1.0
n5329,n21566,4,1.0,1.0,1.0
n533,n1606,3,0.75,1.0,0.875
n5330,n18877,4,1.0,1.0,1.0
n5331,n21577,4,1.0,1.0,1.0
n5332,n13048,4,1.0,1.0,1.0
n5333,n19213,4,1.0,1.0,1.0
n5334,n13644,4,1.0,1.0,1.0
n5335,n21078,4,1.0,1.0,1.0
n5336,n13942,4,1.0,1.0,1.0
n5337,n14124,3,0.75,1.0,0.875
n5338,n21615,3,0.75,1.0,0.875
n5339,n21109,4,1.0,1.0,1.0
n534,n10631,4,1.0,1.0,1.0
n5340,n14486,4,1.0,1.0,1.0
n5341,n19613,4,1.0,1.0,1.0
n5342,n21628,4,1.0,1.0,1.0
n5343,n14831,4,1.0,1.0,1.0
n5344,n21632,4,1.0,1.0,1.0
n5345,n21637,4,1.0,1.0,1.0
n5346,n21651,4,1.0,1.0,1.0
n5347,n19871,3,0.75,1.0,0.875
n5348,n21662,3,0.75,1.0,0.875
n5349,n21667,3,0.75,1.0,0.875
n535,n1619,3,0.75,1.0,0.875
n5350,n21686,4,1.0,1.0,1.0
n5351,n21688,4,1.0,1.0,1.0
n5352,n21693,4,1.0,1.0,1.0
n5353,n21304,4,1.0,1.0,1.0
n5354,n21708,4,1.0,1.0,1.0
n5355,n21716,4,1.0,1.0,1.0
n5356,n21719,4,1.0,1.0,1.0
n5357,n20375,4,1.0,1.0,1.0
n5358,n20407,4,1.0,1.0,1.0
n5359,n21371,4,1.0,1.0,1.0
n536,n2758,4,1.0,1.0,1.0
n5360,n21733,4,1.0,1.0,1.0
n5361,n21373,4,1.0,1.0,1.0
n5362,n17151,4,1.0,1.0,1.0
n5363,n21743,4,1.0,1.0,1.0
n5364,n21398,4,1.0,1.0,1.0
n5365,n20597,3,0.75,1.0,0.875
n5366,n17508,4,1.0,1.0,1.0
n5367,n20632,4,1.0,1.0,1.0
n5368,n21431,4,1.0,1.0,1.0
n5369,n17866,4,1.0,1.0,1.0
n537,n1627,4,1.0,1.0,1.0
n5370,n18153,4,1.0,1.0,1.0
n5371,n21778,3,0.75,1.0,0.875
n5372,n20845,4,1.0,1.0,1.0
n5373,n21781,4,1.0,1.0,1.0
n5374,n21790,4,1.0,1.0,1.0
n5375,n18636,4,1.0,1.0,1.0
n5376,n21797,4,1.0,1.0,1.0
n5377,n19132,3,0.75,1.0,0.875
n5378,n21803,4,1.0,1.0,1.0
n5379,n21085,4,1.0,1.0,1.0
n538,n6151,4,1.0,1.0,1.0
n5380,n21106,4,1.0,1.0,1.0
n5381,n21138,4,1.0,1.0,1.0
n5382,n21809,4,1.0,1.0,1.0
n5383,n21815,3,0.75,1.0,0.875
n5384,n21819,4,1.0,1.0,1.0
n5385,n21251,4,1.0,1.0,1.0
n5386,n21270,4,1.0,1.0,1.0
n5387,n21279,4,1.0,1.0,1.0
n5388,n21705,4,1.0,1.0,1.0
n5389,n21836,3,0.75,1.0,0.875
n539,n12684,4,1.0,1.0,1.0
n5390,n21352,4,1.0,1.0,1.0
n5391,n21843,3,0.75,1.0,0.875
n5392,n20558,3,0.75,1.0,0.875
n5393,n21745,4,1.0,1.0,1.0
n5394,n21851,4,1.0,1.0,1.0
n5395,n21760,4,1.0,1.0,1.0
n5396,n21477,4,1.0,1.0,1.0
n5397,n21780,4,1.0,1.0,1.0
n5398,n21794,4,1.0,1.0,1.0
n5399,n21865,4,1.0,1.0,1.0
n54,n5250,4,1.0,1.0,1.0
n540,n13683,3,0.75,1.0,0.875
n5400,n21148,4,1.0,1.0,1.0
n5401,n21635,4,1.0,1.0,1.0
n5402,n21215,4,1.0,1.0,1.0
n5403,n21872,3,0.75,1.0,0.875
n5404,n21372,4,1.0,1.0,1.0
n5404,n21732,4,1.0,1.0,1.0
n5405,n21884,4,1.0,1.0,1.0
n5405,n21885,4,1.0,1.0,1.0
n5406,n21779,4,1.0,1.0,1.0
n5407,n21786,4,1.0,1.0,1.0
n5408,n21544,4,1.0,1.0,1.0
n5408,n21788,4,1.0,1.0,1.0
n5409,n21597,4,1.0,1.0,1.0
n541,n1691,3,0.75,1.0,0.875
n5410,n21863,3,0.75,1.0,0.875
n5411,n21894,3,0.75,1.0,0.875
n5412,n21898,4,1.0,1.0,1.0
n5413,n21883,4,1.0,1.0,1.0
n5414,n15,4,1.0,1.0,1.0
n5415,n10,4,1.0,1.0,1.0
n5416,n28,4,1.0,1.0,1.0
n5417,n142,4,1.0,1.0,1.0
n5418,n453,4,1.0,1.0,1.0
n5418,n454,4,1.0,1.0,1.0
n5418,n53,4,1.0,1.0,1.0
n5419,n163,4,1.0,1.0,1.0
n542,n6474,3,0.75,1.0,0.875
n5420,n66,4,1.0,1.0,1.0
n5421,n176,4,1.0,1.0,1.0
n5422,n553,4,1.0,1.0,1.0
n5423,n1936,4,1.0,1.0,1.0
n5424,n202,4,1.0,1.0,1.0
n5425,n213,4,1.0,1.0,1.0
n5426,n669,4,1.0,1.0,1.0
n5427,n220,4,1.0,1.0,1.0
n5428,n873,4,1.0,1.0,1.0
n5429,n303,4,1.0,1.0,1.0
n543,n3745,3,0.75,1.0,0.875
n5430,n3998,4,1.0,1.0,1.0
n5431,n361,4,1.0,1.0,1.0
n5432,n4398,4,1.0,1.0,1.0
n5433,n122,4,1.0,1.0,1.0
n5434,n410,4,1.0,1.0,1.0
n5435,n1296,4,1.0,1.0,1.0
n5436,n132,4,1.0,1.0,1.0
n5437,n430,4,1.0,1.0,1.0
n5438,n1327,4,1.0,1.0,1.0
n5439,n455,3,0.75,1.0,0.875
n544,n3792,4,1.0,1.0,1.0
n5440,n149,4,1.0,1.0,1.0
n5441,n472,3,0.75,1.0,0.875
n5442,n482,4,1.0,1.0,1.0
n5443,n488,4,1.0,1.0,1.0
n5444,n518,4,1.0,1.0,1.0
n5445,n171,4,1.0,1.0,1.0
n5446,n1565,4,1.0,1.0,1.0
n5447,n526,4,1.0,1.0,1.0
n5448,n1700,3,0.75,1.0,0.875
n5449,n1833,4,1.0,1.0,1.0
n545,n14766,4,1.0,1.0,1.0
n5450,n7239,4,1.0,1.0,1.0
n5451,n192,4,1.0,1.0,1.0
n5452,n619,4,1.0,1.0,1.0
n5453,n8805,4,1.0,1.0,1.0
n5454,n216,4,1.0,1.0,1.0
n5455,n9067,4,1.0,1.0,1.0
n5456,n222,4,1.0,1.0,1.0
n5457,n226,4,1.0,1.0,1.0
n5458,n227,4,1.0,1.0,1.0
n5459,n9855,4,1.0,1.0,1.0
n546,n3892,4,1.0,1.0,1.0
n5460,n2671,4,1.0,1.0,1.0
n5461,n803,4,1.0,1.0,1.0
n5462,n11548,4,1.0,1.0,1.0
n5463,n273,4,1.0,1.0,1.0
n5464,n274,3,0.75,1.0,0.875
n5465,n276,3,0.75,1.0,0.875
n5466,n2895,4,1.0,1.0,1.0
n5467,n3098,4,1.0,1.0,1.0
n5468,n980,4,1.0,1.0,1.0
n5469,n3645,3,0.75,1.0,0.875
n547,n15337,3,0.75,1.0,0.875
n5470,n316,4,1.0,1.0,1.0
n5471,n3812,4,1.0,1.0,1.0
n5472,n1043,4,1.0,1.0,1.0
n5473,n3924,4,1.0,1.0,1.0
n5474,n15301,4,1.0,1.0,1.0
n5475,n15364,4,1.0,1.0,1.0
n5476,n3998,4,1.0,1.0,1.0
n5477,n15449,4,1.0,1.0,1.0
n5478,n15517,4,1.0,1.0,1.0
n5479,n4048,4,1.0,1.0,1.0
n548,n1717,4,1.0,1.0,1.0
n5480,n15601,4,1.0,1.0,1.0
n5481,n4064,3,0.75,1.0,0.875
n5482,n349,4,1.0,1.0,1.0
n5483,n4101,4,1.0,1.0,1.0
n5484,n351,4,1.0,1.0,1.0
n5485,n357,4,1.0,1.0,1.0
n5486,n1143,4,1.0,1.0,1.0
n5487,n16342,4,1.0,1.0,1.0
n5488,n371,2,0.5,0.6666666666666666,0.5833333333333333
n5488,n4263,1,0.25,0.3333333333333333,0.29166666666666663
n5489,n4598,4,1.0,1.0,1.0
n549,n16309,4,1.0,1.0,1.0
n5490,n412,4,1.0,1.0,1.0
n5491,n4610,4,1.0,1.0,1.0
n5492,n18310,4,1.0,1.0,1.0
n5493,n422,4,1.0,1.0,1.0
n5494,n4760,3,0.75,1.0,0.875
n5495,n18878,4,1.0,1.0,1.0
n5496,n19234,4,1.0,1.0,1.0
n5497,n19240,4,1.0,1.0,1.0
n5498,n4933,4,1.0,1.0,1.0
n5499,n1339,4,1.0,1.0,1.0
n55,n5255,4,1.0,1.0,1.0
n550,n1733,4,1.0,1.0,1.0
n5500,n436,4,1.0,1.0,1.0
n5501,n1381,3,0.75,1.0,0.875
n5502,n1383,4,1.0,1.0,1.0
n5503,n1398,3,0.75,1.0,0.875
n5504,n1402,4,1.0,1.0,1.0
n5505,n465,4,1.0,1.0,1.0
n5506,n1429,3,0.75,1.0,0.875
n5507,n474,3,0.75,1.0,0.875
n5508,n308,3,0.75,1.0,0.875
n5509,n499,4,1.0,1.0,1.0
n551,n16629,4,1.0,1.0,1.0
n551,n4315,4,1.0,1.0,1.0
n5510,n1482,4,1.0,1.0,1.0
n5511,n5620,3,0.75,1.0,0.875
n5512,n512,4,1.0,1.0,1.0
n5513,n516,4,1.0,1.0,1.0
n5514,n5817,4,1.0,1.0,1.0
n5515,n1607,4,1.0,1.0,1.0
n5516,n2611,4,1.0,1.0,1.0
n5517,n1669,4,1.0,1.0,1.0
n5518,n3538,4,1.0,1.0,1.0
n5519,n4035,4,1.0,1.0,1.0
n552,n1743,4,1.0,1.0,1.0
n5520,n549,4,1.0,1.0,1.0
n5521,n551,4,1.0,1.0,1.0
n5522,n4719,4,1.0,1.0,1.0
n5523,n557,4,1.0,1.0,1.0
n5524,n1821,4,1.0,1.0,1.0
n5525,n5712,4,1.0,1.0,1.0
n5526,n584,4,1.0,1.0,1.0
n5527,n1950,4,1.0,1.0,1.0
n5528,n606,4,1.0,1.0,1.0
n5529,n1966,4,1.0,1.0,1.0
n553,n17395,4,1.0,1.0,1.0
n5530,n1998,4,1.0,1.0,1.0
n5531,n8584,4,1.0,1.0,1.0
n5532,n8026,3,0.75,1.0,0.875
n5533,n9225,3,0.75,1.0,0.875
n5534,n625,4,1.0,1.0,1.0
n5535,n632,3,0.75,1.0,0.875
n5536,n8398,4,1.0,1.0,1.0
n5537,n8410,4,1.0,1.0,1.0
n5538,n13672,3,0.75,1.0,0.875
n5539,n649,4,1.0,1.0,1.0
n554,n1753,4,1.0,1.0,1.0
n554,n17629,4,1.0,1.0,1.0
n5540,n659,3,0.75,1.0,0.875
n5541,n2182,4,1.0,1.0,1.0
n5542,n2196,3,0.75,1.0,0.875
n5543,n9189,4,1.0,1.0,1.0
n5544,n17704,4,1.0,1.0,1.0
n5545,n17733,4,1.0,1.0,1.0
n5546,n17847,4,1.0,1.0,1.0
n5547,n2264,4,1.0,1.0,1.0
n5548,n2341,3,0.75,1.0,0.875
n5549,n2347,4,1.0,1.0,1.0
n555,n4546,4,1.0,1.0,1.0
n5550,n706,3,0.75,1.0,0.875
n5551,n20494,4,1.0,1.0,1.0
n5552,n2411,4,1.0,1.0,1.0
n5553,n725,4,1.0,1.0,1.0
n5554,n10332,4,1.0,1.0,1.0
n5555,n10390,4,1.0,1.0,1.0
n5556,n2493,4,1.0,1.0,1.0
n5557,n10574,4,1.0,1.0,1.0
n5558,n10685,4,1.0,1.0,1.0
n5559,n964,3,0.75,1.0,0.875
n556,n4787,4,1.0,1.0,1.0
n5560,n2591,4,1.0,1.0,1.0
n5561,n1442,4,1.0,1.0,1.0
n5562,n11033,4,1.0,1.0,1.0
n5563,n2728,3,0.75,1.0,0.875
n5564,n11252,4,1.0,1.0,1.0
n5565,n11270,4,1.0,1.0,1.0
n5565,n2742,3,0.75,0.75,0.75
n5566,n795,4,1.0,1.0,1.0
n5567,n11331,3,0.75,1.0,0.875
n5568,n808,4,1.0,1.0,1.0
n5569,n2842,4,1.0,1.0,1.0
n557,n19076,4,1.0,1.0,1.0
n5570,n828,4,1.0,1.0,1.0
n5571,n830,4,1.0,1.0,1.0
n5572,n11879,4,1.0,1.0,1.0
n5572,n2949,4,1.0,1.0,1.0
n5573,n11885,4,1.0,1.0,1.0
n5574,n842,4,1.0,1.0,1.0
n5575,n11924,4,1.0,1.0,1.0
n5576,n3012,4,1.0,1.0,1.0
n5577,n12116,4,1.0,1.0,1.0
n5578,n3021,3,0.75,1.0,0.875
n5579,n6791,4,1.0,1.0,1.0
n558,n4829,4,1.0,1.0,1.0
n5580,n3031,4,1.0,1.0,1.0
n5581,n3073,4,1.0,1.0,1.0
n5582,n3105,4,1.0,1.0,1.0
n5583,n874,4,1.0,1.0,1.0
n5584,n879,4,1.0,1.0,1.0
n5585,n12608,4,1.0,1.0,1.0
n5586,n12729,4,1.0,1.0,1.0
n5587,n892,3,0.75,1.0,0.875
n5588,n3227,3,0.75,1.0,0.875
n5589,n3231,4,1.0,1.0,1.0
n559,n6800,4,1.0,1.0,1.0
n5590,n3234,4,1.0,1.0,1.0
n5591,n12881,4,1.0,1.0,1.0
n5592,n9688,4,1.0,1.0,1.0
n5593,n12996,4,1.0,1.0,1.0
n5594,n13093,4,1.0,1.0,1.0
n5595,n3359,4,1.0,1.0,1.0
n5596,n3366,4,1.0,1.0,1.0
n5597,n928,3,0.75,1.0,0.875
n5598,n3433,4,1.0,1.0,1.0
n5599,n13468,4,1.0,1.0,1.0
n56,n5264,4,1.0,1.0,1.0
n560,n4858,4,1.0,1.0,1.0
n5600,n13472,4,1.0,1.0,1.0
n5601,n13479,4,1.0,1.0,1.0
n5602,n12440,4,1.0,1.0,1.0
n5603,n12516,4,1.0,1.0,1.0
n5604,n3527,4,1.0,1.0,1.0
n5605,n3529,3,0.75,1.0,0.875
n5606,n966,3,0.75,1.0,0.875
n5607,n970,4,1.0,1.0,1.0
n5608,n12963,4,1.0,1.0,1.0
n5609,n987,4,1.0,1.0,1.0
n561,n6814,4,1.0,1.0,1.0
n5610,n992,4,1.0,1.0,1.0
n5611,n14209,4,1.0,1.0,1.0
n5612,n995,4,1.0,1.0,1.0
n5613,n14328,4,1.0,1.0,1.0
n5614,n1007,4,1.0,1.0,1.0
n5615,n1015,4,1.0,1.0,1.0
n5616,n14455,4,1.0,1.0,1.0
n5617,n15244,3,0.75,1.0,0.875
n5618,n3809,3,0.75,1.0,0.875
n5619,n1032,4,1.0,1.0,1.0
n562,n4918,4,1.0,1.0,1.0
n5620,n3831,3,0.75,1.0,0.875
n5621,n16528,4,1.0,1.0,1.0
n5622,n14815,4,1.0,1.0,1.0
n5623,n14819,4,1.0,1.0,1.0
n5624,n3869,3,0.75,1.0,0.875
n5625,n3872,4,1.0,1.0,1.0
n5626,n14912,4,1.0,1.0,1.0
n5627,n1080,4,1.0,1.0,1.0
n5628,n15283,4,1.0,1.0,1.0
n5628,n15284,4,1.0,1.0,1.0
n5629,n15299,3,0.75,1.0,0.875
n563,n6832,4,1.0,1.0,1.0
n5630,n19233,4,1.0,1.0,1.0
n5631,n1090,4,1.0,1.0,1.0
n5632,n19550,4,1.0,1.0,1.0
n5633,n15553,4,1.0,1.0,1.0
n5634,n15575,4,1.0,1.0,1.0
n5635,n19999,4,1.0,1.0,1.0
n5636,n20012,4,1.0,1.0,1.0
n5637,n4126,4,1.0,1.0,1.0
n5638,n21435,4,1.0,1.0,1.0
n5639,n15960,4,1.0,1.0,1.0
n564,n5037,4,1.0,1.0,1.0
n5640,n15998,4,1.0,1.0,1.0
n5641,n1144,3,0.75,1.0,0.875
n5642,n16187,4,1.0,1.0,1.0
n5643,n1587,4,1.0,1.0,1.0
n5644,n16502,4,1.0,1.0,1.0
n5645,n3416,4,1.0,1.0,1.0
n5646,n4332,4,1.0,1.0,1.0
n5647,n4351,4,1.0,1.0,1.0
n5648,n4396,4,1.0,1.0,1.0
n5649,n1216,4,1.0,1.0,1.0
n565,n5088,4,1.0,1.0,1.0
n5650,n1220,4,1.0,1.0,1.0
n5651,n1241,4,1.0,1.0,1.0
n5652,n4539,4,1.0,1.0,1.0
n5653,n1248,4,1.0,1.0,1.0
n5654,n8963,4,1.0,1.0,1.0
n5655,n4604,4,1.0,1.0,1.0
n5656,n18252,4,1.0,1.0,1.0
n5657,n1261,4,1.0,1.0,1.0
n5658,n4668,4,1.0,1.0,1.0
n5659,n1263,4,1.0,1.0,1.0
n566,n20435,3,0.75,1.0,0.875
n5660,n18492,4,1.0,1.0,1.0
n5661,n1289,4,1.0,1.0,1.0
n5662,n11660,4,1.0,1.0,1.0
n5663,n11952,4,1.0,1.0,1.0
n5664,n18794,4,1.0,1.0,1.0
n5665,n18860,4,1.0,1.0,1.0
n5666,n4811,4,1.0,1.0,1.0
n5667,n1308,4,1.0,1.0,1.0
n5668,n4897,4,1.0,1.0,1.0
n5669,n19516,4,1.0,1.0,1.0
n567,n1785,3,0.75,1.0,0.875
n5670,n14623,4,1.0,1.0,1.0
n5671,n4952,4,1.0,1.0,1.0
n5672,n4958,4,1.0,1.0,1.0
n5673,n15770,4,1.0,1.0,1.0
n5674,n5039,4,1.0,1.0,1.0
n5675,n16324,4,1.0,1.0,1.0
n5676,n5054,3,0.75,1.0,0.875
n5677,n1370,4,1.0,1.0,1.0
n5678,n1372,4,1.0,1.0,1.0
n5679,n1373,4,1.0,1.0,1.0
n568,n1789,4,1.0,1.0,1.0
n5680,n1379,4,1.0,1.0,1.0
n5681,n17661,4,1.0,1.0,1.0
n5682,n20744,4,1.0,1.0,1.0
n5683,n17967,4,1.0,1.0,1.0
n5684,n1397,4,1.0,1.0,1.0
n5685,n18490,4,1.0,1.0,1.0
n5686,n20971,4,1.0,1.0,1.0
n5687,n21007,4,1.0,1.0,1.0
n5688,n21469,4,1.0,1.0,1.0
n5689,n5318,3,0.75,1.0,0.875
n569,n20694,4,1.0,1.0,1.0
n5690,n5330,4,1.0,1.0,1.0
n5691,n21738,4,1.0,1.0,1.0
n5692,n1448,4,1.0,1.0,1.0
n5693,n5381,4,1.0,1.0,1.0
